"first_name","last_name","age","nba_experience","most_recent_year","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage_wa","true_shooting_percentage_wa","three_point_attempt_rate_wa","free_throw_rate_wa","offensive_rebounding_percentage_wa","defensive_rebounding_percentage_wa","total_rebounding_percentage_wa","assist_percentage_wa","steal_percentage_wa","block_percentage_wa","turnover_percentage_wa","internal_box_plus_minus_wa","birth_date","nba_probability","scorer_score","scorer_percentile","shot_blocker_score","shot_blocker_percentile","rebounder_score","rebounder_percentile","assist_to_turnover_ratio","facilitator_score","facilitator_percentile","three_point_percentage","floor_spacer_score","floor_spacer_percentile","two_point_percentage","free_throw_percentage","post_scorer_score","post_scorer_percentile","scorer_tier","post_scorer_tier","rebounder_tier","facilitator_tier","shot_blocker_tier","floor_spacer_tier","steal_pctile","block_pctile","defense_score","defense_percentile"
"Cezary","Mckey",27,TRUE,2021,64,41,24.97,9,1.7,3.64,1.45,3.44,1.23,1.45,0.2,1.17,2.88,1.27,0,0.81,0.77,0,0,0.23,1.88,1.59,0,0,0,0,0,0,0,0,0,42.45,42.45,70.9,17.12,0.57,0.5,0.21,6.57,16.62,11.58,10.75,1.51,1.15,9.38,1.67,1994-11-10,0.310634953094218,1.31977613965167,57.5,-0.194596687672045,46.2,1.61445789508356,72.8,1.5679012345679,1.49481203696122,74.9,0.421511627906977,1.91554352603622,75.1,0.467032967032967,0.848275862068966,-0.362183155061773,32.3,"Above Average","Below Average","Good","Good","Below Average","Good",0.356657608695652,0.582201086956522,0.469429347826087,42.8
"Jokubaitis","Mckie",29,FALSE,2021,28,18,23.89,5.61,0.75,1.32,1.14,2.5,0.68,0.93,0.18,1.07,2.11,1.46,0,0.89,1.07,0,0,0.21,2.11,1.14,0,0,0,0,0,0,0,0,0,43.01,43.01,87.61,10.29,0.66,0.66,0.24,7.49,13.07,8.63,7.59,2.9,1.12,17.43,4.36,1992-05-05,0.037459033956331,2.41665418733334,74.2,0.308702679689785,54.8,0.223677682344803,58.8,1.64044943820225,-0.12770523411093,40.8,0.456,3.30632579274756,89.5,0.568181818181818,0.731182795698925,0.12856693887775,41.6,"Good","Below Average","Above Average","Below Average","Above Average","Great",0.870923913043478,0.576766304347826,0.723845108695652,85.8
"Elegar","Mckinnie",33,TRUE,2016,18,18,34.6,13.78,3,7.11,1.22,4.89,4.11,5.11,0.56,1,3.33,5.78,0,3.67,1.83,0,0,0.11,2.67,6.11,0,0,0,0,0,0,0,0,0,63.21,63.21,73.07,24.04,0.48,0.41,0.43,4.25,11.27,7.13,31.82,2.92,0.66,20.47,1.91,1988-06-05,0.402077177564374,0.704510261359543,48,1.35902670058412,72.8,2.17096731414427,78.9,1.57493188010899,5.13928466427452,98.5,0.249488752556237,-0.434408142987382,35.2,0.421940928270042,0.804305283757339,2.70560204062265,90.4,"Below Average","Great","Good","Elite","Good","Below Average",0.874320652173913,0.449728260869565,0.662024456521739,77.4
"Lynn","Mclaughlin",33,FALSE,2021,18,18,29.5,12.5,5.33,8.78,0,0,1.83,3.11,0.61,3.28,6.11,1.83,0,1.72,0.89,0,0,0.61,2.39,3.22,0,0,0,0,0,0,0,0,0,52.5,52.5,75.63,19.32,0.62,0,0.35,13.73,27.64,19.25,14.13,2.09,2.79,14.51,4.17,1988-05-17,0.38208134591272,3.7943894120986,87.7,2.36970404713846,84.6,9.34507140286635,99.8,1.06395348837209,1.06831401528904,67.6,NA,0.418560808655457,49.7,0.607061503416856,0.588424437299035,2.55922731870749,89.2,"Great","Great","Elite","Above Average","Good","Below Average",0.625679347826087,0.8125,0.719089673913043,85.5
"Smits","Mcleod",27,FALSE,2021,76,54,21.62,7.13,2.91,5.21,0.01,0.03,1.28,2.11,0.29,2.17,3.93,0.67,0,1.8,0.47,0,0,0.78,2.64,2.43,0,0,0,0,0,0,0,0,0,39.08,39.08,102.78,17.8,0.57,0.01,0.4,13.62,24.15,18.61,6.19,1.56,3.75,22.42,-2.02,1994-05-04,0.336922800369918,0.671851854213933,47.3,3.57116969421066,92.1,4.47987347229189,93.8,0.372222222222222,-2.38985706486022,11,0.333333333333333,-0.642241546796502,32.7,0.558541266794626,0.606635071090047,0.905826397437559,59.2,"Below Average","Above Average","Great","Poor","Great","Below Average",0.375679347826087,0.867527173913043,0.621603260869565,70.7
"Pops","Mcnair",22,FALSE,2021,10,5,8.27,2.2,0.9,2.2,0,0,0.4,0.4,0.1,0.5,1,0.4,0,0.6,0.2,0,0,0.1,0.9,1.1,0,0,0,0,0,0,0,0,0,14.76,14.76,180.24,17.48,0.46,0,0.18,8.35,18.58,11.43,8.94,1.66,1.2,20.16,-7.38,1999-05-24,0.0584845347117164,-3.81253784214123,12,-3.07362151064926,11.9,-2.25895968093713,21.3,0.666666666666667,-2.2342052986062,11.8,NA,-3.03284639707598,11.3,0.409090909090909,1,-1.18196814967346,20.2,"Poor","Poor","Poor","Poor","Poor","Poor",0.427309782608696,0.59375,0.510529891304348,51.8
"Mcrae","Mcrae",30,TRUE,2019,41,31,25.21,13.2,2.95,6.46,1.02,3.68,4.22,5.51,0.41,0.85,2.05,2,0,1.8,0.98,0,0,0.32,2.27,4.54,0,0,0,0,0,0,0,0,0,46.26,46.26,109.6,26.98,0.53,0.36,0.54,4.29,10.48,6.74,14.13,2.18,1.42,12.3,-0.86,1991-04-18,0.611654553419959,1.76547054739687,64.9,1.08173626543466,68.3,-0.122766661922133,53.3,1.11111111111111,1.821229313968,79.7,0.277173913043478,0.28890868202137,47.4,0.456656346749226,0.765880217785844,1.77535603238792,78.9,"Above Average","Good","Above Average","Good","Above Average","Below Average",0.652853260869565,0.637907608695652,0.645380434782609,74.8
"Sanchez","Mcroberts",28,FALSE,2021,8,2,14.4,3,0.5,0.88,0.5,1,0.5,0.62,0.12,0.38,1.62,0.25,0,0.5,0.62,0,0,0,0.12,0.5,0,0,0,0,0,0,0,0,0,25.31,25.31,195.6,9.14,0.7,0.53,0.33,3.97,14.37,9.71,2.51,2.27,0,18.87,1.42,1993-05-04,0.0463902105594401,2.52186866399776,75.2,-5.3532493089513,3.7,-1.36406964547525,34,0.5,-2.13966446352573,12.3,0.5,3.03238422847698,87.7,0.568181818181818,0.806451612903226,-0.126564960404517,35.9,"Good","Below Average","Below Average","Poor","Poor","Great",0.692934782608696,0,0.346467391304348,25.2
"Oliver","Medvedenko",35,FALSE,2013,45,23,16.76,5.67,2.33,4.18,0,0.02,1,2,0.36,2.36,3.18,0.09,0,1.18,0.58,0,0,1.29,1.8,1.93,0,0,0,0,0,0,0,0,0,29.82,29.82,107.83,18.16,0.56,0.01,0.47,17.5,25.01,19.74,2.93,2.02,8.11,18.94,-1.14,1986-05-15,0.3899267350278,-0.0863983173517487,37.1,3.22435514847037,90.4,3.44764889370655,88.9,0.076271186440678,-2.37750528585048,11.1,0,-0.875716893493831,28.1,0.557416267942584,0.5,-0.0301200582608821,38.4,"Below Average","Below Average","Great","Poor","Great","Below Average",0.59375,0.983016304347826,0.788383152173913,91.4
"White","Meeks",38,FALSE,2021,29,17,22.92,5.93,1.34,2.79,0.76,1.83,0.97,1.1,0.07,0.45,2.24,1.9,0,1.31,0.9,0,0,0.07,3.07,2.1,0,0,0,0,0,0,0,0,0,42.15,42.15,74.49,13.38,0.58,0.39,0.24,2.38,12.9,7.4,13.98,2.46,0.26,20.03,-1.01,1983-09-26,0.0757205047761986,0.508455716012574,45,2.21652311504526,82.9,-0.256022246849166,51.4,1.45038167938931,-0.127706686711562,40.7,0.415300546448087,0.905651128995423,58.5,0.480286738351255,0.881818181818182,0.289453102258588,44.4,"Below Average","Below Average","Above Average","Below Average","Good","Above Average",0.754755434782609,0.343070652173913,0.548913043478261,58.1
"Baez","Mejri",31,FALSE,2021,14,14,30.66,18.5,3.79,7.36,2.57,5.07,3.21,4.36,0.57,0.57,4.5,2.36,0,2.29,0.93,0,0,0,1.43,4.5,0,0,0,0,0,0,0,0,0,55.24,55.24,72.07,25.89,0.64,0.41,0.35,1.36,18.65,9.67,15.73,1.96,0,13.74,3.77,1990-08-14,0.436747812761456,6.37805916653918,98.1,-2.09784864988619,18.9,3.6313543740072,89.6,1.03056768558952,1.98220221769737,84.5,0.506903353057199,5.41492256852473,97.1,0.514945652173913,0.736238532110092,2.60625538991567,89.5,"Elite","Great","Great","Good","Poor","Elite",0.567934782608696,0,0.283967391304348,19.4
"Alejandro","Mekel",18,FALSE,2021,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,2.88,696.5,0,NA,NA,NA,0,0,0,44.55,0,0,NA,NA,2003-01-04,0.0152363382657277,NA,NA,-5.65145394947635,0,-4.48040936598267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor","Poor","Poor","Poor","Poor","Poor",0,0,0,0
"Saric","Melli",31,TRUE,2017,37,28,21.9,7.16,1.59,4.14,0.81,2.65,1.54,2.14,0.35,0.35,1.7,3.78,0,2.54,1.05,0,0,0,2.41,2.54,0,0,0,0,0,0,0,0,0,39.1,39.1,97.27,22.94,0.46,0.4,0.31,2.14,11.02,5.95,30.91,2.59,0,24.93,-5.03,1990-06-02,0.201507651745139,-2.09397930964328,19.9,0.337489247735036,55.5,-1.26488533078473,35.3,1.48818897637795,1.32659008273803,72.6,0.305660377358491,-1.59409229360757,20.1,0.384057971014493,0.719626168224299,-1.3298044963859,18.5,"Poor","Poor","Below Average","Good","Above Average","Poor",0.79008152173913,0,0.395040760869565,30.6
"Kahlil","Melo",32,TRUE,2020,138,116,27.57,15.87,3.67,7.13,2.25,5.61,1.8,2.12,0.25,0.3,2.07,2.22,0,1.45,0.57,0,0,0.09,1.86,2.7,0,0,0,0,0,0,0,0,0,48.07,48.07,89.09,27.37,0.58,0.44,0.17,1.69,10.1,6.35,16.67,1.12,0.35,9.5,1.55,1989-01-22,0.758444304912658,3.95250245251048,89.2,-0.7221141499378,36.5,-0.706590949126241,44.3,1.53103448275862,2.7815369949637,90.2,0.401069518716578,3.55224818352373,91.2,0.514726507713885,0.849056603773585,1.59845533412051,76,"Great","Good","Below Average","Great","Below Average","Great",0.222826086956522,0.359375,0.291100543478261,20
"Harris","Melton",41,FALSE,2012,24,7,14.41,4.04,1.58,3.21,0,0.04,0.88,1.58,0.54,1.17,2.08,0.75,0,1.54,0.12,0,0,0.29,2.29,2.17,0,0,0,0,0,0,0,0,0,24.46,24.46,97.6,19.83,0.51,0.01,0.49,12.33,19.8,13.6,13.16,0.98,1.53,28.09,-4.54,1980-03-22,0.261353000323589,-1.91308730436095,21.2,1.02904774838874,67.5,0.286050490550718,59.6,0.487012987012987,-3.60717066921584,6.4,0,-1.95428164528491,17.7,0.492211838006231,0.556962025316456,-0.707789031541454,27.7,"Poor","Below Average","Above Average","Poor","Above Average","Poor",0.184103260869565,0.658288043478261,0.421195652173913,34.1
"Youssou","Mercer",35,FALSE,2012,14,7,27.55,13.43,4.86,9.57,0,0.14,3.71,5.5,0.57,2,6.71,0.5,0,1.5,0.79,0,0,0.79,2,4.36,0,0,0,0,0,0,0,0,0,48.57,48.57,224.14,24.62,0.55,0.01,0.57,10.59,32.76,22.44,4.69,1.78,3.29,10.81,-3.24,1986-01-01,0.862122202305523,2.34993007350819,73.3,2.01487470823266,81,8.90536945705451,99.7,0.333333333333333,0.0941696337366673,45.7,0,-1.09142984385205,25.8,0.507836990595611,0.674545454545455,2.36774449912626,87,"Good","Great","Elite","Below Average","Good","Below Average",0.483695652173913,0.845108695652174,0.664402173913043,77.9
"Brussino","Metu",30,FALSE,2021,16,5,11,5.5,2.12,3.12,0.12,0.75,0.88,1,0.19,0.31,0.81,0.56,0,0.44,0.19,0,0,0.06,1.88,0.75,0,0,0,0,0,0,0,0,0,19.06,19.06,99.69,22.02,0.64,0.19,0.26,4.07,11.48,6.61,12.9,1.45,0.77,9.21,-2.19,1991-08-01,0.129356392806259,1.87377269023407,66.9,-0.774802666983726,35.2,-2.78761380267789,16.6,1.27272727272727,0.551966126494329,56.2,0.16,1.06313546544128,60.9,0.67948717948718,0.88,2.282537065602,86,"Above Average","Great","Poor","Above Average","Below Average","Above Average",0.332201086956522,0.476902173913043,0.404551630434783,31.8
"Keenan","Mian",26,FALSE,2021,5,0,18.32,6.6,1.4,2.4,1.2,2.8,0.2,0.2,0,0.8,1.4,0.6,0,0.4,1,0,0,0,1.8,0.8,0,0,0,0,0,0,0,0,0,34.28,34.28,314.35,14.2,0.62,0.54,0.04,5.93,9.67,8.51,7.75,3.09,0,7.03,1.11,1995-09-06,0.0363639959607142,1.75013631900628,64.7,-1.17838434160063,29.4,-1.25819172104302,35.4,1.5,1.11793046153348,68.7,0.428571428571429,2.55004836934939,83.2,0.583333333333333,1,1.25587265708722,68.7,"Above Average","Above Average","Below Average","Above Average","Below Average","Good",0.901494565217391,0,0.450747282608696,39.5
"Ndiaye","Michineau",26,FALSE,2021,10,2,19.24,4.2,0.8,1.5,0.7,1.9,0.5,0.7,0.1,0.9,2.7,0.5,0,0.3,0.3,0,0,0.2,1.7,0.5,0,0,0,0,0,0,0,0,0,34.91,34.91,73.48,10.22,0.57,0.56,0.21,5.56,17.56,12.13,3.07,1.36,1.63,7.49,-0.75,1995-12-29,0.0789288923644579,-0.343345020830217,34.6,-0.744292938926384,36.1,1.01265839719875,67.6,1.66666666666667,0.871785222083687,63.6,0.368421052631579,0.583363800602511,53.1,0.533333333333333,0.714285714285714,-0.957230958635405,23.1,"Below Average","Poor","Above Average","Above Average","Below Average","Above Average",0.295516304347826,0.683423913043478,0.489470108695652,46.9
"Shakur","Micic",29,FALSE,2019,32,7,12.54,4.91,0.81,2.22,0.69,2.06,1.22,1.53,0.19,0.41,1.47,0.47,0,0.53,0.66,0,0,0.09,1.47,1.12,0,0,0,0,0,0,0,0,0,22.44,22.44,202.38,20.77,0.47,0.5,0.33,4.3,16.44,10.96,5.84,2.44,1.18,8.77,-4.23,1992-01-14,0.243721408621641,-2.62118320170005,17.5,-1.69127923164421,23.1,-1.57948960806239,30.2,0.886792452830189,0.530460625582396,55.8,0.33495145631068,-1.59152809931875,20.1,0.364864864864865,0.797385620915033,-2.63435111820681,8.1,"Poor","Poor","Below Average","Above Average","Poor","Poor",0.75,0.588315217391304,0.669157608695652,78.2
"Williams","Mickey",24,FALSE,2021,10,0,12.12,3.5,1,1.4,0.3,0.9,0.6,1,0,1,1.5,1.3,0,1,0.5,0,0,0.2,2,1.2,0,0,0,0,0,0,0,0,0,21.99,21.99,73.48,15.13,0.64,0.39,0.43,12.18,14.06,13.62,19.96,2.02,1.54,26.74,2.8,1997-12-31,0.0490657188184674,1.18080554003329,55.2,0.0012186623862358,50,-0.86776462372462,41.8,1.3,-2.52975329629305,10.5,0.333333333333333,1.38285859954537,67.1,0.714285714285714,0.6,1.89487393627983,81,"Above Average","Good","Below Average","Poor","Above Average","Above Average",0.59375,0.662364130434783,0.628057065217391,72.1
"Gabas","Mihm",26,FALSE,2021,19,19,28.63,9.47,2.95,5.21,0.84,2.37,1.05,1.32,0.11,2.05,4.05,1.16,0,1.21,0.74,0,0,0.26,2.63,1.47,0,0,0,0,0,0,0,0,0,53.01,53.01,74.05,15.46,0.58,0.31,0.17,9.55,19.22,13.34,6.45,1.13,0.72,12.92,-0.95,1995-11-02,0.0900905341279169,1.73500757186796,64.3,1.77157160607627,77.6,4.54450887992074,94,0.958677685950413,0.513424052167397,55.3,0.354430379746835,1.04775029970835,60.4,0.566218809980806,0.795454545454545,1.00510762505183,61.6,"Above Average","Above Average","Great","Above Average","Good","Above Average",0.22554347826087,0.468070652173913,0.346807065217391,25.4
"Raduljica","Mika",32,FALSE,2021,23,17,17.89,5.74,0.61,1.17,1.39,2.57,0.35,0.52,0.09,0.35,1.48,3,0,1.61,0.65,0,0,0.04,1.96,1.43,0,0,0,0,0,0,0,0,0,31.24,31.24,73.25,15.8,0.72,0.69,0.14,1.92,11.41,7.67,29.53,1.9,0.01,28.84,0.19,1989-02-13,0.0482489621046537,3.97600196361106,89.5,-0.644259100278206,38.5,-1.63019736703127,29.7,1.86335403726708,-0.668762128177482,29.8,0.540856031128405,5.04466340337475,96.5,0.521367521367521,0.673076923076923,-0.598769862852705,29,"Great","Below Average","Below Average","Below Average","Below Average","Elite",0.540760869565217,0.281929347826087,0.411345108695652,32.7
"Ware","Milaknis",36,TRUE,2015,11,11,32.45,21.91,5.73,11.27,1.64,4.45,5.55,6.91,0.73,1.91,5.27,2.09,0,3.55,1.73,0,0,0.27,2.73,5.64,0,0,0,0,0,0,0,0,0,58.53,58.53,197.56,32.82,0.58,0.28,0.44,7.87,18.93,12.77,13.02,3.05,1.48,15.89,1.95,1985-05-31,0.794286426107365,6.04526324611685,97.6,2.0542052366694,81.7,6.41326685160708,97.7,0.588732394366197,1.10493689220128,68.4,0.368539325842697,2.46874200683764,82.6,0.508429458740018,0.803183791606368,4.0670307660243,97.6,"Elite","Elite","Elite","Above Average","Good","Good",0.896739130434783,0.650135869565217,0.7734375,90.2
"Aj","Miles",29,FALSE,2021,27,15,11.99,5.96,2.41,3.59,0,0,1.15,1.7,0.11,0.89,1.22,0.37,0,0.81,0.37,0,0,0.7,1.96,1.7,0,0,0,0,0,0,0,0,0,21.51,21.51,121.03,20.34,0.7,0,0.49,11.61,11.01,10.58,6.63,1.96,6.35,18.4,4.87,1992-07-11,0.174199495436127,3.54746004629492,85.5,1.60830528999067,75.8,-1.4561141097746,32.5,0.45679012345679,-1.8634963443319,15.5,NA,2.14426441152117,78.3,0.671309192200557,0.676470588235294,2.15734519826747,84.6,"Great","Good","Below Average","Poor","Good","Good",0.567934782608696,0.962635869565217,0.765285326086957,89.6
"Melvin","Milicic",29,TRUE,2019,80,53,16.58,9.05,1.79,3.21,1.56,3.89,0.79,1.02,0.16,0.65,1.8,0.68,0,0.68,0.21,0,0,0.16,1.51,1.04,0,0,0,0,0,0,0,0,0,29.1,29.1,79.46,23.92,0.6,0.56,0.14,5.45,14.73,9.99,7.61,0.97,0.98,7.85,-0.77,1992-10-13,0.387503919452889,2.09425277416402,70.1,-1.35296934038007,26.4,-0.76227014759044,43.7,1,1.03659143654022,67,0.401028277634961,2.75806873684114,85.5,0.557632398753894,0.774509803921569,0.2497346903377,43.3,"Good","Below Average","Below Average","Above Average","Below Average","Great",0.179347826086957,0.536684782608696,0.358016304347826,26.6
"Brody","Miller",38,FALSE,2017,142,25,15.69,5.13,2.09,3.2,0,0.01,0.95,2.06,0.27,2.08,3.54,0.68,0,1.26,0.73,0,0,0.7,2.61,1.82,0,0,0,0,0,0,0,0,0,27.24,27.24,151.1,16.99,0.63,0,0.64,18.36,27.87,22.87,6.97,3.02,4.74,23.8,5.21,1983-11-09,0.811319982682253,1.49318961552782,60.6,3.22358042616802,90.3,3.73130558529382,90.4,0.53968253968254,-2.69924248940405,10,0,0.634273759013672,53.9,0.653125,0.461165048543689,1.08966741244649,64.4,"Above Average","Above Average","Great","Poor","Great","Above Average",0.894021739130435,0.923233695652174,0.908627717391304,98.9
"Rudez","Mills",29,FALSE,2020,42,14,22.3,12.95,2.33,5,1.81,4.79,2.86,3.4,0.5,0.21,2.14,2.83,0,2.52,1.1,0,0,0.12,1.76,3.67,0,0,0,0,0,0,0,0,0,40.69,40.69,188.9,28.68,0.57,0.51,0.33,1.41,11.87,6.89,26.2,2.8,0.47,17.76,0.6,1992-11-16,0.435060474813281,2.68838626129822,77.2,-0.86822872657524,33.7,-0.691324578517923,44.5,1.12301587301587,1.69112714215919,78.3,0.377870563674322,2.5549897942444,83.4,0.466,0.841176470588235,1.37771070574122,71,"Good","Good","Below Average","Good","Below Average","Good",0.844429347826087,0.390625,0.617527173913043,70
"Sastre","Milton",37,FALSE,2018,4,1,17.21,6.75,1.25,2.5,1,4,1.25,1.25,0.5,0.25,2.5,0.75,0,0.75,0,0,0,0.25,2,1,0,0,0,0,0,0,0,0,0,31.6,31.6,183.65,21.94,0.48,0.62,0.19,1.23,18.57,9.6,8.43,0,1.96,9.62,-6.38,1984-04-08,0.35291890336722,-1.73126927159622,22.4,0.171867479830848,52.6,-0.0486660121277839,54.6,1,0.718901594871346,60.3,0.25,-0.825180862447937,29.4,0.5,1,0.154433593948705,42,"Poor","Below Average","Above Average","Above Average","Above Average","Below Average",0,0.72554347826087,0.362771739130435,27.4
"Justin","Milutinov",25,FALSE,2021,9,4,15.6,5.89,1.89,3.22,0.56,1.67,0.44,0.44,0,0.22,1.11,0.44,0,0.56,0.44,0,0,0,1.11,0.78,0,0,0,0,0,0,0,0,0,28.1,28.1,112.9,17.69,0.58,0.34,0.09,1.97,11.71,4.88,5.63,2.12,0,9.85,-2.02,1996-08-11,0.0743109434400751,0.494596373008558,44.8,-2.89306102461965,12.8,-2.39043030326637,19.8,0.785714285714286,0.23598034163213,49.3,0.335329341317365,0.550403202213101,52.7,0.58695652173913,1,1.37802603664355,71.1,"Below Average","Good","Poor","Below Average","Poor","Above Average",0.63383152173913,0,0.316915760869565,22.4
"Harvey","Miranda",28,FALSE,2021,22,5,10.98,2.36,0.5,0.95,0.32,1.23,0.41,0.73,0.09,0.41,1.05,0.45,0,0.59,0.36,0,0,0.18,1.95,0.86,0,0,0,0,0,0,0,0,0,19.49,19.49,75.33,13.8,0.47,0.56,0.33,4.48,12.26,9.84,7.17,1.62,2.17,19.11,-2.96,1993-01-11,0.107561764258791,-3.50471631820605,13.2,-0.191292798143713,46.3,-2.27690349544214,20.9,0.76271186440678,-1.9190709974221,14.9,0.260162601626016,-2.24873676386605,15.8,0.526315789473684,0.561643835616438,-1.43466891298806,17,"Poor","Poor","Poor","Poor","Below Average","Poor",0.405570652173913,0.75,0.577785326086957,63.8
"Sola","Mirotic",20,TRUE,2020,10,10,26.78,12.8,3,6,1.6,4.1,2,2.2,0.3,0.1,2.2,6.2,0,3.3,1.5,0,0,0.2,3.2,2.9,0,0,0,0,0,0,0,0,0,49.86,49.86,90.3,25.27,0.58,0.41,0.22,0.65,10.42,6.2,46.36,3.34,0.52,22.97,0.23,2001-08-25,0.0656442270342704,2.88879787695227,79.5,2.98326506763672,88.9,-0.715100917641446,44.1,1.87878787878788,5.13502470383291,98.5,0.390243902439024,2.39769242148118,82.1,0.5,0.909090909090909,1.65423028660112,76.9,"Good","Good","Below Average","Elite","Great","Good",0.931385869565217,0.406929347826087,0.669157608695652,78.3
"Brandon","Mitchell",30,FALSE,2021,23,20,17.95,7.48,1.52,2.7,1.17,3.83,0.91,1.04,0.22,0.43,1.13,0.74,0,0.83,1,0,0,0.35,2.13,0.83,0,0,0,0,0,0,0,0,0,29.84,29.84,69.39,23.04,0.54,0.59,0.16,5.19,11.23,7,8.88,3.61,1.84,10.58,0.02,1991-10-09,0.2076310170215,0.0359686497417391,38.4,0.83622014195554,64.9,-2.12162513781367,22.8,0.891566265060241,0.480208562568181,54.3,0.305483028720627,0.771057577466327,56.3,0.562962962962963,0.875,0.508220432293417,49.3,"Below Average","Below Average","Poor","Above Average","Above Average","Above Average",0.94633152173913,0.71195652173913,0.82914402173913,95.2
"Sabatini","Mitoglou",21,FALSE,2021,10,1,11.06,2.8,0.4,1,0.4,0.9,0.8,1.2,0.1,0.7,0.7,0.4,0,0.2,0.3,0,0,0,1.1,1.6,0,0,0,0,0,0,0,0,0,19.56,19.56,70.74,11.54,0.58,0.47,0.63,7.13,8.04,8.07,5.39,1.41,0,7.61,-0.91,2000-05-23,0.0421984405004626,-0.576037874051655,32.2,-2.91791141133007,12.6,-2.53273628588516,18.6,2,0.705275313970641,59.9,0.444444444444444,0.266204860787242,46.9,0.4,0.666666666666667,-2.3559632225953,9.3,"Below Average","Poor","Poor","Above Average","Poor","Below Average",0.313179347826087,0,0.156589673913043,13
"Gary","Mitrovic",33,FALSE,2019,52,46,18.91,10.15,4.5,7.02,0,0,1.15,1.63,0.33,1.75,2.62,0.46,0,1.08,0.52,0,0,0.48,2.62,1.88,0,0,0,0,0,0,0,0,0,33.56,33.56,95.14,22.63,0.65,0,0.25,12.25,17.2,14.44,5.77,1.84,2.83,11.7,2.13,1988-11-23,0.280878356841638,3.73730546637001,87,2.49757601612215,85.4,1.83341638669059,75.1,0.425925925925926,-0.169648885348368,40,NA,1.0656996597301,61.1,0.641025641025641,0.705521472392638,2.29876018615351,86.2,"Great","Great","Good","Below Average","Great","Above Average",0.507472826086957,0.816576086956522,0.662024456521739,77.4
"Dallas","Mockevicius",26,TRUE,2017,98,53,18.18,6.73,1.37,2.9,0.96,2.69,1.12,1.58,0.19,0.82,2.13,0.86,0,0.66,0.68,0,0,0.14,1.89,1.57,0,0,0,0,0,0,0,0,0,32.52,32.52,81.45,18.26,0.54,0.48,0.28,6.34,15.06,9.63,7.63,2.26,0.83,9.44,0.22,1995-05-25,0.335529111187808,-0.223894031583555,35.7,-0.476914172361926,41.6,-0.0235823472316167,55.3,1.3030303030303,0.913305128807943,64.7,0.356877323420074,0.398047254344888,49.5,0.472413793103448,0.708860759493671,-0.918648715569786,24.1,"Below Average","Poor","Above Average","Above Average","Below Average","Below Average",0.689538043478261,0.495923913043478,0.59273097826087,66.6
"Quinndary","Moerman",43,TRUE,2015,68,29,18.26,8.09,3.6,7.09,0,0.06,0.88,1.18,0.35,1.03,2.47,1.09,0,1.57,0.62,0,0,0.16,2.57,1.88,0,0,0,0,0,0,0,0,0,31.96,31.96,101.41,25.4,0.52,0.01,0.16,7.03,17.44,13.16,11.37,2.12,0.76,17.54,-3.49,1978-02-19,0.611203984669058,-0.257444673285245,35.4,1.28117165092452,71.3,0.776585780034226,65.2,0.694267515923567,-0.665561892168989,30.1,0,-1.73856869492669,18.8,0.507757404795487,0.745762711864407,0.433251615716803,46.9,"Below Average","Below Average","Above Average","Below Average","Good","Poor",0.63383152173913,0.476222826086957,0.555027173913043,59.6
"Griffin","Moiso",31,TRUE,2017,54,37,26.1,10.94,2.17,4.15,1.72,4.22,1.44,1.61,0.26,0.3,2.3,1.87,0,1.43,0.46,0,0,0.48,2.83,1.67,0,0,0,0,0,0,0,0,0,45.53,45.53,70.06,20.71,0.6,0.5,0.19,0.75,13.3,6.61,13.15,1.04,1.84,13.66,0.3,1990-03-02,0.361512291410944,2.74910673110376,77.9,3.01943413704098,89.1,-0.324673820323048,50.1,1.30769230769231,1.32276367186387,72.4,0.407582938388626,3.042267078267,87.8,0.52289156626506,0.894409937888199,0.785100952037378,56.4,"Good","Above Average","Above Average","Good","Great","Great",0.202445652173913,0.71195652173913,0.457201086956522,41
"Loy","Mokoka",24,FALSE,2021,4,1,7.43,1,0.25,0.25,0,1.25,0.5,0.5,0,0.75,0,2,0,1.25,0.75,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,13.2,13.2,800.12,18.7,0.29,0.83,0.33,13.66,0,6.04,37.99,6.17,0,52.57,-3.22,1997-08-31,0.0238189724779617,-8.51884871488659,4.4,-3.16641527843428,9.4,-3.63899872191345,8.4,1.6,-7.61087301818095,1.3,0,-6.69996655316563,4.2,1,1,7.34840783772983,99.9,"Poor","Elite","Poor","Poor","Poor","Poor",0.99116847826087,0,0.495584239130435,48.8
